"Código Departamento","Código Municipio","Código Centro Poblado","Nombre Departamento","Nombre Municipio","Nombre Centro Poblado","Tipo Centro Poblado","Longitud","Latitud","Nombre Distrito","Municipio/Áreas No Municipalizadas (ANM)","Nombre Área Metropolitana"
"63","63190","63190012","QUINDÍO","CIRCASIA","URBANIZACIÓN EL CANEY","CENTRO POBLADO","-75.661352","4.601328","","MUNICIPIO",""
"63","63190","63190013","QUINDÍO","CIRCASIA","CONDOMINIO BOSQUES DE TOSCANA","CENTRO POBLADO","-75.645694","4.597167","","MUNICIPIO",""
"63","63190","63190014","QUINDÍO","CIRCASIA","CONDOMINIO LA ALDEA","CENTRO POBLADO","-75.619603","4.632698","","MUNICIPIO",""
"63","63190","63190016","QUINDÍO","CIRCASIA","CONDOMINIO LOS ABEDULES Y YARUMOS I","CENTRO POBLADO","-75.619517","4.629039","","MUNICIPIO",""
"63","63190","63190017","QUINDÍO","CIRCASIA","CONDOMINIO LOS ROBLES","CENTRO POBLADO","-75.62408","4.632856","","MUNICIPIO",""
"63","63190","63190018","QUINDÍO","CIRCASIA","CONDOMINIO LOS ROSALES","CENTRO POBLADO","-75.645706","4.583695","","MUNICIPIO",""
"63","63190","63190020","QUINDÍO","CIRCASIA","CONDOMINIO QUINTAS DEL BOSQUE","CENTRO POBLADO","-75.641376","4.598275","","MUNICIPIO",""
"63","63190","63190022","QUINDÍO","CIRCASIA","VILLA LIGIA","CENTRO POBLADO","-75.623434","4.627046","","MUNICIPIO",""
"63","63190","63190024","QUINDÍO","CIRCASIA","LA CABAÑA","CENTRO POBLADO","-75.725093","4.583741","","MUNICIPIO",""
"63","63190","63190028","QUINDÍO","CIRCASIA","CONDOMINIO MONTERREY","CENTRO POBLADO","-75.648797","4.585092","","MUNICIPIO",""
"63","63190","63190030","QUINDÍO","CIRCASIA","CONDOMINIO ANGELES DEL BOSQUE","CENTRO POBLADO","-75.616854","4.634799","","MUNICIPIO",""
"63","63190","63190031","QUINDÍO","CIRCASIA","CONDOMINIO CEDRO NEGRO","CENTRO POBLADO","-75.643299","4.61031","","MUNICIPIO",""
"63","63190","63190032","QUINDÍO","CIRCASIA","CONDOMINIO RESERVAS DEL BOSQUE","CENTRO POBLADO","-75.644284","4.590247","","MUNICIPIO",""
"63","63190","63190033","QUINDÍO","CIRCASIA","EL CONGAL","CENTRO POBLADO","-75.650534","4.590205","","MUNICIPIO",""
"63","63190","63190034","QUINDÍO","CIRCASIA","LA CRISTALINA","CENTRO POBLADO","-75.661236","4.580518","","MUNICIPIO",""
"63","63190","63190035","QUINDÍO","CIRCASIA","HACIENDA HORIZONTES","CENTRO POBLADO","","","","MUNICIPIO",""
"63","63212","63212000","QUINDÍO","CÓRDOBA","CÓRDOBA","CABECERA MUNICIPAL","-75.687866","4.392485","","MUNICIPIO",""
"63","63272","63272000","QUINDÍO","FILANDIA","FILANDIA","CABECERA MUNICIPAL","-75.658675","4.674213","","MUNICIPIO",""
"63","63272","63272002","QUINDÍO","FILANDIA","LA INDIA","CENTRO POBLADO","-75.708017","4.706591","","MUNICIPIO",""
"63","63302","63302000","QUINDÍO","GÉNOVA","GÉNOVA","CABECERA MUNICIPAL","-75.789584","4.207537","","MUNICIPIO",""
"63","63401","63401000","QUINDÍO","LA TEBAIDA","LA TEBAIDA","CABECERA MUNICIPAL","-75.786887","4.453755","","MUNICIPIO",""
"63","63401","63401003","QUINDÍO","LA TEBAIDA","LA SILVIA","CENTRO POBLADO","-75.818144","4.447541","","MUNICIPIO",""
"63","63401","63401004","QUINDÍO","LA TEBAIDA","FUNDACIÓN AMANECER","CENTRO POBLADO","-75.824536","4.442965","","MUNICIPIO",""
"63","63401","63401005","QUINDÍO","LA TEBAIDA","CONDOMINIO LA ESTACIÓN","CENTRO POBLADO","-75.753862","4.480329","","MUNICIPIO",""
"63","63401","63401006","QUINDÍO","LA TEBAIDA","CONDOMINIO MORACAWA","CENTRO POBLADO","-75.815593","4.447131","","MUNICIPIO",""
"63","63401","63401007","QUINDÍO","LA TEBAIDA","MURILLO","CENTRO POBLADO","-75.744915","4.488484","","MUNICIPIO",""
"63","63470","63470000","QUINDÍO","MONTENEGRO","MONTENEGRO","CABECERA MUNICIPAL","-75.751812","4.56296","","MUNICIPIO",""
"63","63470","63470001","QUINDÍO","MONTENEGRO","EL CUZCO","CENTRO POBLADO","-75.857728","4.540988","","MUNICIPIO",""
"63","63470","63470003","QUINDÍO","MONTENEGRO","PUEBLO TAPADO","CENTRO POBLADO","-75.78408","4.513351","","MUNICIPIO",""
"63","63470","63470004","QUINDÍO","MONTENEGRO","ONCE CASAS","CENTRO POBLADO","-75.809504","4.51342","","MUNICIPIO",""
"63","63470","63470007","QUINDÍO","MONTENEGRO","EL CASTILLO","CENTRO POBLADO","-75.775373","4.556126","","MUNICIPIO",""
"63","63470","63470008","QUINDÍO","MONTENEGRO","EL GIGANTE","CENTRO POBLADO","-75.815166","4.56472","","MUNICIPIO",""
"63","63470","63470009","QUINDÍO","MONTENEGRO","BARAYA","CENTRO POBLADO","-75.76423","4.556903","","MUNICIPIO",""
"63","63470","63470010","QUINDÍO","MONTENEGRO","LA MONTAÑA","CENTRO POBLADO","-75.859604","4.494589","","MUNICIPIO",""
"63","63470","63470013","QUINDÍO","MONTENEGRO","CALLE LARGA","CENTRO POBLADO","-75.817396","4.546599","","MUNICIPIO",""
"63","63470","63470014","QUINDÍO","MONTENEGRO","CONDOMINIO LA HACIENDA","CENTRO POBLADO","-75.779978","4.520691","","MUNICIPIO",""
"63","63548","63548000","QUINDÍO","PIJAO","PIJAO","CABECERA MUNICIPAL","-75.703329","4.335036","","MUNICIPIO",""
"63","63548","63548002","QUINDÍO","PIJAO","LA MARIELA","CENTRO POBLADO","-75.74781","4.301803","","MUNICIPIO",""
"63","63594","63594000","QUINDÍO","QUIMBAYA","QUIMBAYA","CABECERA MUNICIPAL","-75.765074","4.624387","","MUNICIPIO",""
"63","63594","63594002","QUINDÍO","QUIMBAYA","EL LAUREL","CENTRO POBLADO","-75.798513","4.582116","","MUNICIPIO",""
"63","63594","63594003","QUINDÍO","QUIMBAYA","LA ESPAÑOLA","CENTRO POBLADO","-75.701652","4.614367","","MUNICIPIO",""
"63","63594","63594005","QUINDÍO","QUIMBAYA","PUEBLO RICO","CENTRO POBLADO","-75.752891","4.579774","","MUNICIPIO",""
"63","63594","63594006","QUINDÍO","QUIMBAYA","PUERTO ALEJANDRÍA","CENTRO POBLADO","-75.851626","4.623577","","MUNICIPIO",""
"63","63594","63594007","QUINDÍO","QUIMBAYA","EL NARANJAL","CENTRO POBLADO","-75.704658","4.614461","","MUNICIPIO",""
"63","63594","63594009","QUINDÍO","QUIMBAYA","CONDOMINIO CAMPESTRE INCAS PANACA","CENTRO POBLADO","-75.824328","4.609319","","MUNICIPIO",""
"63","63690","63690000","QUINDÍO","SALENTO","SALENTO","CABECERA MUNICIPAL","-75.570844","4.637157","","MUNICIPIO",""
"63","63690","63690001","QUINDÍO","SALENTO","BOQUÍA","CENTRO POBLADO","-75.585783","4.642267","","MUNICIPIO",""
"63","63690","63690005","QUINDÍO","SALENTO","LA EXPLANACIÓN","CENTRO POBLADO","-75.586319","4.646572","","MUNICIPIO",""
"63","63690","63690007","QUINDÍO","SALENTO","CONDOMINIO LAS COLINAS","CENTRO POBLADO","-75.630528","4.608907","","MUNICIPIO",""
"63","63690","63690009","QUINDÍO","SALENTO","SAN JUAN DE CAROLINA","CENTRO POBLADO","-75.636105","4.578473","","MUNICIPIO",""
"63","63690","63690010","QUINDÍO","SALENTO","SAN ANTONIO","CENTRO POBLADO","-75.612123","4.627883","","MUNICIPIO",""
"63","63690","63690011","QUINDÍO","SALENTO","LOS PINOS","CENTRO POBLADO","-75.617336","4.618723","","MUNICIPIO",""
"66","66001","66001000","RISARALDA","PEREIRA","PEREIRA","CABECERA MUNICIPAL","-75.71715","4.805492","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001001","RISARALDA","PEREIRA","ALTAGRACIA","CENTRO POBLADO","-75.711779","4.737912","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001002","RISARALDA","PEREIRA","ARABIA","CENTRO POBLADO","-75.71671","4.719496","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001003","RISARALDA","PEREIRA","BETULIA","CENTRO POBLADO","-75.761433","4.724332","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001004","RISARALDA","PEREIRA","CAIMALITO","CENTRO POBLADO","-75.874335","4.885508","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001005","RISARALDA","PEREIRA","EL PLACER (COMBIA)","CENTRO POBLADO","-75.757068","4.822093","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001006","RISARALDA","PEREIRA","LA CONVENCIÓN","CENTRO POBLADO","-75.733094","4.884992","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001007","RISARALDA","PEREIRA","EL ROCÍO","CENTRO POBLADO","-75.70075","4.791033","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001009","RISARALDA","PEREIRA","LA BELLA","CENTRO POBLADO","-75.638308","4.764842","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001010","RISARALDA","PEREIRA","LA FLORIDA","CENTRO POBLADO","-75.616114","4.759565","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001013","RISARALDA","PEREIRA","LA SELVA","CENTRO POBLADO","-75.760987","4.742868","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001015","RISARALDA","PEREIRA","MORELIA","CENTRO POBLADO","-75.761994","4.774345","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001016","RISARALDA","PEREIRA","MUNDO NUEVO","CENTRO POBLADO","-75.682351","4.787633","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001018","RISARALDA","PEREIRA","PUERTO CALDAS","CENTRO POBLADO","-75.903325","4.76045","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001020","RISARALDA","PEREIRA","SAN JOSÉ","CENTRO POBLADO","-75.647746","4.792718","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001021","RISARALDA","PEREIRA","TRIBUNAS CORCEGA","CENTRO POBLADO","-75.687594","4.764827","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001025","RISARALDA","PEREIRA","NUEVA SIRIA","CENTRO POBLADO","-75.75919","4.780026","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001026","RISARALDA","PEREIRA","SAN VICENTE","CENTRO POBLADO","-75.736293","4.873779","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001028","RISARALDA","PEREIRA","YARUMAL","CENTRO POBLADO","-75.676273","4.721781","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001029","RISARALDA","PEREIRA","LA BANANERA","CENTRO POBLADO","-75.635143","4.774293","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001030","RISARALDA","PEREIRA","ALTO ALEGRÍAS","CENTRO POBLADO","-75.685154","4.72983","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001031","RISARALDA","PEREIRA","ALEGRÍAS","CENTRO POBLADO","-75.674541","4.753653","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001032","RISARALDA","PEREIRA","PÉREZ ALTO","CENTRO POBLADO","-75.687215","4.721218","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001035","RISARALDA","PEREIRA","HUERTAS","CENTRO POBLADO","-75.695459","4.777678","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001036","RISARALDA","PEREIRA","PITAL DE COMBIA","CENTRO POBLADO","-75.736629","4.855319","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001037","RISARALDA","PEREIRA","EL CHOCHO","CENTRO POBLADO","-75.661344","4.790145","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001039","RISARALDA","PEREIRA","BARRIO EL BOSQUE","CENTRO POBLADO","-75.68523","4.787377","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001040","RISARALDA","PEREIRA","LA CABAÑITA","CENTRO POBLADO","-75.720673","4.731002","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001041","RISARALDA","PEREIRA","BELMONTE BAJO","CENTRO POBLADO","-75.774189","4.812432","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001043","RISARALDA","PEREIRA","BETANIA","CENTRO POBLADO","-75.742786","4.87021","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001044","RISARALDA","PEREIRA","BRISAS DE CONDINA (LA GRAMÍNEA)","CENTRO POBLADO","-75.679133","4.74226","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001045","RISARALDA","PEREIRA","CALLE LARGA","CENTRO POBLADO","-75.752711","4.765338","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001046","RISARALDA","PEREIRA","CARACOL LA CURVA","CENTRO POBLADO","-75.691399","4.783499","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001047","RISARALDA","PEREIRA","CESTILLAL","CENTRO POBLADO","-75.757036","4.727923","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001048","RISARALDA","PEREIRA","EL CONTENTO","CENTRO POBLADO","-75.777206","4.74828","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001049","RISARALDA","PEREIRA","EL CRUCERO DE COMBIA","CENTRO POBLADO","-75.766924","4.839224","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001050","RISARALDA","PEREIRA","EL JAZMÍN","CENTRO POBLADO","-75.726128","4.730855","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001051","RISARALDA","PEREIRA","EL MANZANO","CENTRO POBLADO","-75.605835","4.710772","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001052","RISARALDA","PEREIRA","EL PORVENIR","CENTRO POBLADO","-75.647453","4.784037","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001053","RISARALDA","PEREIRA","ESPERANZA GALICIA","CENTRO POBLADO","-75.812885","4.801602","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001054","RISARALDA","PEREIRA","ESTACIÓN AZUFRAL","CENTRO POBLADO","-75.893003","4.883119","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001055","RISARALDA","PEREIRA","ESTRELLA MORRÓN","CENTRO POBLADO","-75.651566","4.762379","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001056","RISARALDA","PEREIRA","CONDINA GUACARY","CENTRO POBLADO","-75.668258","4.749132","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001057","RISARALDA","PEREIRA","LAGUNETA","CENTRO POBLADO","-75.64103","4.735466","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001058","RISARALDA","PEREIRA","LA ESTRELLA","CENTRO POBLADO","-75.77977","4.737694","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001059","RISARALDA","PEREIRA","NUEVO SOL","CENTRO POBLADO","-75.749808","4.786936","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001060","RISARALDA","PEREIRA","PLAN DE VIVIENDA LA UNIÓN","CENTRO POBLADO","-75.730343","4.844966","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001061","RISARALDA","PEREIRA","PLAN DE VIVIENDA YARUMAL","CENTRO POBLADO","-75.678107","4.716863","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001062","RISARALDA","PEREIRA","PUEBLO NUEVO","CENTRO POBLADO","-75.786827","4.872836","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001063","RISARALDA","PEREIRA","SAN CARLOS","CENTRO POBLADO","-75.714313","4.713399","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001064","RISARALDA","PEREIRA","YARUMITO","CENTRO POBLADO","-75.684495","4.767847","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001065","RISARALDA","PEREIRA","PÉNJAMO","CENTRO POBLADO","-75.74818","4.867347","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001066","RISARALDA","PEREIRA","ALTO ERAZO","CENTRO POBLADO","-75.732196","4.841216","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001067","RISARALDA","PEREIRA","CANCELES","CENTRO POBLADO","-75.674355","4.796634","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001069","RISARALDA","PEREIRA","EL CONGOLO","CENTRO POBLADO","-75.7351","4.784537","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001070","RISARALDA","PEREIRA","EL JARDÍN","CENTRO POBLADO","-75.791991","4.731718","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001071","RISARALDA","PEREIRA","ESTACIÓN VILLEGAS","CENTRO POBLADO","-75.825347","4.797691","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001072","RISARALDA","PEREIRA","GALICIA ALTA","CENTRO POBLADO","-75.802803","4.808287","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001073","RISARALDA","PEREIRA","GILIPINAS","CENTRO POBLADO","-75.743605","4.738467","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001074","RISARALDA","PEREIRA","HERIBERTO HERRERA","CENTRO POBLADO","-75.700923","4.78425","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001075","RISARALDA","PEREIRA","LA CARBONERA","CENTRO POBLADO","-75.860824","4.880458","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001077","RISARALDA","PEREIRA","LA RENTA","CENTRO POBLADO","-75.743384","4.837718","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001078","RISARALDA","PEREIRA","LA SUIZA","CENTRO POBLADO","-75.587387","4.732803","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001079","RISARALDA","PEREIRA","LA YE","CENTRO POBLADO","-75.682118","4.759188","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001080","RISARALDA","PEREIRA","LIBARE","CENTRO POBLADO","-75.658484","4.799534","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001081","RISARALDA","PEREIRA","PÉREZ BAJO","CENTRO POBLADO","-75.704883","4.721821","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001082","RISARALDA","PEREIRA","SAN MARINO","CENTRO POBLADO","-75.786242","4.848001","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001083","RISARALDA","PEREIRA","TRIBUNAS CONSOTA","CENTRO POBLADO","-75.676979","4.760818","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001084","RISARALDA","PEREIRA","EL JORDÁN","CENTRO POBLADO","-75.72228","4.83655","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001085","RISARALDA","PEREIRA","SANTANDER","CENTRO POBLADO","-75.773059","4.854312","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001089","RISARALDA","PEREIRA","CONDOMINIO ANDALUZ","CENTRO POBLADO","-75.832781","4.812457","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001090","RISARALDA","PEREIRA","CONDOMINIO EL PARAÍSO","CENTRO POBLADO","-75.778506","4.820438","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001091","RISARALDA","PEREIRA","CONDOMINIO MACONDO","CENTRO POBLADO","-75.828632","4.804037","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001092","RISARALDA","PEREIRA","CONDOMINIO MARACAY","CENTRO POBLADO","-75.850001","4.811728","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001093","RISARALDA","PEREIRA","CONDOMINIO PALMAR","CENTRO POBLADO","-75.851542","4.815146","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66001","66001094","RISARALDA","PEREIRA","GAITAN LA PLAYA","CENTRO POBLADO","-75.653936","4.798832","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66045","66045000","RISARALDA","APÍA","APÍA","CABECERA MUNICIPAL","-75.941931","5.105739","","MUNICIPIO",""
"66","66045","66045004","RISARALDA","APÍA","JORDANIA","CENTRO POBLADO","-75.962977","5.144967","","MUNICIPIO",""
"66","66045","66045009","RISARALDA","APÍA","LA MARÍA","CENTRO POBLADO","-75.948233","5.120138","","MUNICIPIO",""
"66","66075","66075000","RISARALDA","BALBOA","BALBOA","CABECERA MUNICIPAL","-75.960134","4.945848","","MUNICIPIO",""
"66","66075","66075004","RISARALDA","BALBOA","TAMBORES","CENTRO POBLADO","-75.974101","4.884014","","MUNICIPIO",""
"66","66075","66075005","RISARALDA","BALBOA","SAN ANTONIO","CENTRO POBLADO","-75.970758","4.916745","","MUNICIPIO",""
"66","66075","66075009","RISARALDA","BALBOA","TRES ESQUINAS","CENTRO POBLADO","-75.961534","4.963034","","MUNICIPIO",""
"66","66088","66088000","RISARALDA","BELÉN DE UMBRÍA","BELÉN DE UMBRÍA","CABECERA MUNICIPAL","-75.868334","5.200793","","MUNICIPIO",""
"66","66088","66088002","RISARALDA","BELÉN DE UMBRÍA","COLUMBIA","CENTRO POBLADO","-75.822142","5.217794","","MUNICIPIO",""
"66","66088","66088004","RISARALDA","BELÉN DE UMBRÍA","PUENTE UMBRÍA","CENTRO POBLADO","-75.845384","5.250836","","MUNICIPIO",""
"66","66088","66088005","RISARALDA","BELÉN DE UMBRÍA","TAPARCAL","CENTRO POBLADO","-75.86434","5.166886","","MUNICIPIO",""
"66","66088","66088010","RISARALDA","BELÉN DE UMBRÍA","EL AGUACATE","CENTRO POBLADO","-75.849997","5.162079","","MUNICIPIO",""
"66","66088","66088011","RISARALDA","BELÉN DE UMBRÍA","EL CONGO","CENTRO POBLADO","-75.849236","5.232249","","MUNICIPIO",""
"66","66088","66088012","RISARALDA","BELÉN DE UMBRÍA","LA FLORIDA","CENTRO POBLADO","","","","MUNICIPIO",""
"66","66170","66170000","RISARALDA","DOSQUEBRADAS","DOSQUEBRADAS","CABECERA MUNICIPAL","-75.682469","4.8272","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170001","RISARALDA","DOSQUEBRADAS","ALTO DEL TORO","CENTRO POBLADO","-75.638822","4.803124","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170006","RISARALDA","DOSQUEBRADAS","LA UNIÓN","CENTRO POBLADO","-75.6934","4.855546","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170008","RISARALDA","DOSQUEBRADAS","AGUAZUL","CENTRO POBLADO","-75.653036","4.870172","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170009","RISARALDA","DOSQUEBRADAS","BUENA VISTA","CENTRO POBLADO","-75.649056","4.828077","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170010","RISARALDA","DOSQUEBRADAS","COMUNEROS","CENTRO POBLADO","-75.654654","4.810323","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170011","RISARALDA","DOSQUEBRADAS","EL ESTANQUILLO","CENTRO POBLADO","-75.70536","4.835995","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170014","RISARALDA","DOSQUEBRADAS","LA ESMERALDA","CENTRO POBLADO","-75.685866","4.839799","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170017","RISARALDA","DOSQUEBRADAS","LA PLAYITA","CENTRO POBLADO","-75.658363","4.81209","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170020","RISARALDA","DOSQUEBRADAS","NARANJALES","CENTRO POBLADO","-75.665212","4.817275","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170021","RISARALDA","DOSQUEBRADAS","SANTANA BAJA","CENTRO POBLADO","-75.689386","4.853403","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170022","RISARALDA","DOSQUEBRADAS","VILLA CAROLA","CENTRO POBLADO","-75.655124","4.862422","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170024","RISARALDA","DOSQUEBRADAS","EL COFRE","CENTRO POBLADO","-75.661414","4.86416","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66170","66170026","RISARALDA","DOSQUEBRADAS","LA DIVISA PARTE ALTA","CENTRO POBLADO","-75.656019","4.826416","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
"66","66318","66318000","RISARALDA","GUÁTICA","GUÁTICA","CABECERA MUNICIPAL","-75.799324","5.316251","","MUNICIPIO",""
"66","66318","66318002","RISARALDA","GUÁTICA","SAN CLEMENTE","CENTRO POBLADO","-75.786602","5.318086","","MUNICIPIO",""
"66","66318","66318003","RISARALDA","GUÁTICA","SANTA ANA","CENTRO POBLADO","-75.819743","5.308402","","MUNICIPIO",""
"66","66318","66318006","RISARALDA","GUÁTICA","TRAVESÍAS","CENTRO POBLADO","-75.832006","5.28415","","MUNICIPIO",""
"66","66383","66383000","RISARALDA","LA CELIA","LA CELIA","CABECERA MUNICIPAL","-76.0032","5.002787","","MUNICIPIO",""
"66","66383","66383001","RISARALDA","LA CELIA","PATIO BONITO","CENTRO POBLADO","-75.979674","4.994796","","MUNICIPIO",""
"66","66400","66400000","RISARALDA","LA VIRGINIA","LA VIRGINIA","CABECERA MUNICIPAL","-75.884298","4.89877","","MUNICIPIO","AREA METROPOLITANA DE CENTRO OCCIDENTE"
